Row_ID,Order_iD,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date
5347,38017,20/07/2010,Low,26,123,0.06,Regular Air,45,5,0.8,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,24/07/2010
5348,38017,20/07/2010,Low,27,2846,0.08,Regular Air,454,126,7.69,Seth Vernon,British Columbia,West,Home Office,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,27/07/2010
5380,38272,15/11/2011,Critical,39,71,0.07,Regular Air,-21,2,1.49,Sarah Foster,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,17/11/2011
5551,39301,22/03/2009,Medium,16,2233,0.1,Express Air,-521,152,4,Kelly Williams,British Columbia,West,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,23/03/2009
5562,39367,06/08/2009,Critical,45,178,0.07,Regular Air,-147,4,5.04,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,07/08/2009
5563,39367,06/08/2009,Critical,30,140,0,Regular Air,6,4,2.5,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,Small Box,0.37,08/08/2009
5596,39655,23/03/2012,High,35,253,0.03,Regular Air,-72,7,3.52,Roy Skaria,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,23/03/2012
5744,40803,13/04/2011,Low,22,83,0.08,Regular Air,9,4,1.49,Jim Karlsson,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,18/04/2011
5745,40803,13/04/2011,Low,35,10279,0.04,Delivery Truck,1512,301,64.73,Jim Karlsson,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,15/04/2011
5747,40806,06/09/2011,Critical,8,53,0,Regular Air,-41,5,7.78,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,07/09/2011
6147,43523,23/05/2012,Medium,50,295,0.04,Regular Air,-97,6,5.46,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1983,Small Box,0.36,25/05/2012
6239,44199,04/03/2012,Low,12,51,0.04,Regular Air,-6,4,2,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,08/03/2012
6243,44231,03/11/2009,Not Specified,11,1866,0.04,Delivery Truck,116,161,30,Alex Avila,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,05/11/2009
6244,44231,03/11/2009,Not Specified,43,785,0.01,Regular Air,-88,18,4,Alex Avila,British Columbia,West,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,05/11/2009
6245,44231,03/11/2009,Not Specified,24,2343,0.06,Regular Air,312,116,8.99,Alex Avila,British Columbia,West,Home Office,Technology,Telephones and Communication,5185,Small Box,0.58,04/11/2009
6415,45573,12/08/2009,High,5,628,0.05,Delivery Truck,-151,121,30,Sonia Sunley,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,14/08/2009
6438,45763,07/07/2010,High,25,67,0.05,Regular Air,24,3,0.5,Lisa DeCherney,British Columbia,West,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,08/07/2010
6761,48165,05/11/2010,High,28,200,0.01,Regular Air,-147,6,9.54,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,07/11/2010
6769,48197,05/05/2012,Not Specified,32,1282,0.07,Regular Air,155,41,14.45,Anthony O'Donnell,British Columbia,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,07/05/2012
6808,48484,23/06/2010,Medium,22,346,0.05,Regular Air,68,16,1.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,24/06/2010
6809,48484,23/06/2010,Medium,41,773,0.08,Express Air,134,20,6.67,Barbara Fisher,British Columbia,West,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,24/06/2010
6810,48484,23/06/2010,Medium,43,882,0,Regular Air,154,19,9.03,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,25/06/2010
6811,48484,23/06/2010,Medium,50,5068,0.09,Regular Air,1276,126,8.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,25/06/2010
6893,49153,28/07/2012,Medium,31,2246,0.05,Delivery Truck,-432,71,30,Barbara Fisher,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,28/07/2012
6926,49412,07/03/2009,Critical,20,9418,0.09,Delivery Truck,909,517,16.63,Dennis Bolton,British Columbia,West,Small Business,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,07/03/2009
6958,49761,24/01/2011,Not Specified,45,1091,0.07,Regular Air,301,24,6.3,Lisa DeCherney,British Columbia,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,25/01/2011
7051,50310,15/08/2009,Medium,42,1811,0.07,Express Air,520,43,4.62,Sarah Foster,British Columbia,West,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,17/08/2009
7052,50310,15/08/2009,Medium,43,4096,0.03,Delivery Truck,-444,90,42,Sarah Foster,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,18/08/2009
7053,50310,15/08/2009,Medium,22,482,0.03,Regular Air,34,21,4,Sarah Foster,British Columbia,West,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,17/08/2009
7158,51072,02/10/2009,Critical,43,7036,0,Regular Air,1269,162,19.99,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,04/10/2009
7242,51648,01/01/2012,Low,45,2355,0.03,Regular Air,333,50,19.99,Roy Skaria,British Columbia,West,Corporate,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,08/01/2012
7243,51648,01/01/2012,Low,50,188,0.08,Regular Air,-38,4,2.97,Roy Skaria,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,06/01/2012
7298,52035,27/11/2009,High,29,20872,0.03,Regular Air,-4438,700,24.49,Roy Skaria,British Columbia,West,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,30/11/2009
7348,52326,04/08/2010,Low,41,152,0.06,Regular Air,-155,4,5.44,Dennis Bolton,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36,08/08/2010
7400,52737,08/11/2010,Not Specified,14,126,0.03,Express Air,-16,8,6.16,Alex Avila,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,09/11/2010
7458,53216,04/12/2012,High,36,228,0.06,Regular Air,-186,6,8.73,Roy Skaria,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,07/12/2012
7558,54081,10/03/2011,Low,2,58,0.02,Regular Air,-83,28,1.99,Seth Vernon,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,12/03/2011
7624,54560,16/07/2009,Critical,22,604,0.09,Regular Air,168,28,1.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,19/07/2009
7625,54560,16/07/2009,Critical,45,2405,0.08,Express Air,497,66,4.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Telephones and Communication,MicroTAC 650,Small Box,0.58,18/07/2009
7662,54947,22/02/2009,Not Specified,27,132,0.05,Regular Air,-98,5,4.62,Peter Buhler,British Columbia,West,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,23/02/2009
7663,54947,22/02/2009,Not Specified,42,1498,0.02,Regular Air,565,34,5.02,Peter Buhler,British Columbia,West,Consumer,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,Small Box,0.55,24/02/2009
7694,55170,21/09/2012,Critical,22,985,0.04,Express Air,138,44,8.99,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,23/09/2012
7796,55777,10/11/2012,Not Specified,6,324,0.06,Regular Air,136,52,19.99,Roy Skaria,British Columbia,West,Corporate,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,11/11/2012
7797,55777,10/11/2012,Not Specified,1,66,0.1,Express Air,-252,66,3.99,Roy Skaria,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,12/11/2012
7830,56001,12/04/2010,Low,17,118,0.08,Express Air,-61,6,7.37,Alex Avila,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,16/04/2010
7921,56640,25/08/2011,High,2,29,0,Regular Air,-13,11,5.43,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.36,26/08/2011
7922,56640,25/08/2011,High,11,80,0.06,Regular Air,-23,7,5.66,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,26/08/2011
8313,59393,20/11/2010,Medium,34,399,0.07,Regular Air,1,12,6.97,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,21/11/2010
8357,59712,15/06/2010,Critical,25,68,0.09,Express Air,17,3,0.8,Sonia Sunley,British Columbia,West,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,17/06/2010
8382,59905,14/04/2012,High,19,159,0.09,Regular Air,8,9,1.99,Daniel Lacy,British Columbia,West,Small Business,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,16/04/2012
8383,59905,14/04/2012,High,6,49,0,Regular Air,6,7,1.71,Daniel Lacy,British Columbia,West,Small Business,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag,0.4,16/04/2012
8384,59905,14/04/2012,High,5,27,0.01,Express Air,3,4,1.2,Daniel Lacy,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,15/04/2012
52,322,18/03/2012,Critical,20,2635,0.08,Regular Air,258,156,8.08,Giulietta Weimer,British Columbia,West,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,20/03/2012
53,322,18/03/2012,Critical,46,281,0.1,Regular Air,-292,6,10.05,Giulietta Weimer,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1997,Small Box,0.37,20/03/2012
151,962,05/05/2009,Low,33,4064,0.06,Regular Air,1408,123,19.99,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,07/05/2009
152,962,05/05/2009,Low,47,3214,0.08,Delivery Truck,-1070,69,60,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,07/05/2009
185,1221,18/04/2012,Not Specified,1,15,0.06,Regular Air,-14,9,6.19,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,18/04/2012
186,1221,18/04/2012,Not Specified,11,10145,0.03,Regular Air,3725,897,19.99,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,20/04/2012
187,1221,18/04/2012,Not Specified,16,68,0.08,Regular Air,-58,4,5.41,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,20/04/2012
222,1445,09/01/2011,Medium,3,1326,0,Regular Air,-21,421,19.99,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,12/01/2011
223,1445,09/01/2011,Medium,30,339,0.08,Regular Air,-74,12,5.81,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,11/01/2011
259,1799,06/03/2009,Not Specified,10,1187,0.06,Delivery Truck,-127,114,30,Trudy Schmidt,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,08/03/2009
260,1799,06/03/2009,Not Specified,16,108,0.05,Regular Air,-53,6,6.86,Trudy Schmidt,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 204,Small Box,0.37,08/03/2009
393,2720,07/06/2010,Critical,36,2051,0.02,Express Air,484,66,3.99,Christopher Martinez,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,10/06/2010
548,3685,16/01/2012,Medium,29,107,0,Regular Air,-98,3,5,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,17/01/2012
549,3687,02/02/2010,Critical,25,79,0.07,Regular Air,6,3,1.35,Marc Harrigan,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,02/02/2010
574,3907,18/08/2012,Medium,36,218,0.02,Regular Air,-1643,4,49,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,18/08/2012
594,4067,06/10/2012,High,16,118,0.04,Regular Air,-42,7,6.05,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,08/10/2012
617,4257,24/03/2011,Medium,45,254,0.01,Regular Air,-84,6,5.3,Liz Price,British Columbia,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,26/03/2011
618,4261,02/10/2012,Critical,22,1557,0.04,Delivery Truck,-521,69,60,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,03/10/2012
619,4261,02/10/2012,Critical,33,196,0.08,Regular Air,-71,6,5.35,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,04/10/2012
620,4261,02/10/2012,Critical,32,9236,0.04,Regular Air,2848,301,24.49,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,04/10/2012
621,4261,02/10/2012,Critical,48,274,0.04,Regular Air,-95,6,5.37,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1950,Small Box,0.36,04/10/2012
622,4294,14/08/2012,Medium,8,18,0.02,Regular Air,-15,2,4.08,Mike Vittorini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,16/08/2012
657,4642,26/02/2011,Critical,9,66,0.08,Regular Air,-40,7,3.52,Shahid Shariari,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,27/02/2011
658,4642,26/02/2011,Critical,21,310,0,Express Air,-80,14,9.37,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,26/02/2011
695,4864,10/11/2012,Low,16,4902,0.04,Regular Air,1725,316,19.99,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,Small Box,0.38,14/11/2012
710,4996,13/09/2012,Medium,30,4306,0,Regular Air,1020,143,19.99,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,14/09/2012
718,5121,10/05/2012,Not Specified,45,1992,0.07,Regular Air,559,56,1.25,Ralph Kennedy,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,11/05/2012
741,5346,25/12/2010,Critical,34,2933,0.07,Regular Air,-1449,91,56.2,Khloe Miller,British Columbia,West,Home Office,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Medium Box,0.74,26/12/2010
742,5346,25/12/2010,Critical,45,9195,0.1,Delivery Truck,-1761,219,69.64,Khloe Miller,British Columbia,West,Home Office,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,27/12/2010
743,5346,25/12/2010,Critical,17,2285,0.08,Delivery Truck,-456,141,36.09,Khloe Miller,British Columbia,West,Home Office,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,27/12/2010
766,5473,24/03/2012,Not Specified,42,356,0.09,Regular Air,-149,9,8.29,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,26/03/2012
795,5698,20/05/2009,Medium,15,297,0.09,Regular Air,-17,20,6.32,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Small Box,0.58,21/05/2009
796,5698,20/05/2009,Medium,7,108,0.06,Regular Air,26,16,1.39,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,21/05/2009
855,6144,21/06/2009,Critical,24,67,0.07,Regular Air,23,3,0.5,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39,24/06/2009
856,6144,21/06/2009,Critical,4,1472,0.03,Delivery Truck,-224,348,40.19,Ralph Kennedy,British Columbia,West,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.62,22/06/2009
888,6374,07/08/2011,Critical,29,857,0.07,Express Air,51,31,3.6,Ricardo Emerson,British Columbia,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,0.64,08/08/2011
889,6374,07/08/2011,Critical,1,2,0.01,Regular Air,-2,1,0.7,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,09/08/2011
992,7169,26/03/2010,Medium,22,447,0.05,Regular Air,-39,20,14.39,Lela Donovan,British Columbia,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,28/03/2010
993,7169,26/03/2010,Medium,30,1581,0.07,Regular Air,304,66,2.79,Lela Donovan,British Columbia,West,Corporate,Technology,Telephones and Communication,V8162,Small Box,0.56,28/03/2010
1013,7427,15/12/2012,Not Specified,47,16002,0.09,Regular Air,4605,363,19.99,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,15/12/2012
1014,7427,15/12/2012,Not Specified,9,182,0.01,Regular Air,61,19,1.49,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,16/12/2012
